📑 广东频道,#genre#
嘉佳卡通高清,http://synology.942dn.cn:4022/udp/239.77.0.179:5146
岭南戏曲,http://synology.942dn.cn:4022/udp/239.77.0.16:5146
广东房产,http://synology.942dn.cn:4022/udp/239.77.0.14:5146
现代教育,http://synology.942dn.cn:4022/udp/239.77.0.18:5146
广东移动,http://synology.942dn.cn:4022/udp/239.77.0.20:5146
广东综艺4K50p,http://synology.942dn.cn:4022/udp/239.77.1.236:5146
广东综艺4K,http://synology.942dn.cn:4022/udp/239.77.1.237:5146
广东综艺(4k),http://synology.942dn.cn:4022/udp/239.77.0.244:5146
广东综艺宽色域(4k),http://synology.942dn.cn:4022/udp/239.77.0.246:5146
广东综艺(4k),http://synology.942dn.cn:4022/udp/239.77.0.245:5146
广东综艺宽色域AVS2(4k)(AVS2),http://synology.942dn.cn:4022/udp/239.77.0.252:5146
广州综合高清,http://synology.942dn.cn:4022/udp/239.253.43.71:5146
广州新闻高清,http://synology.942dn.cn:4022/udp/239.253.43.72:5146
广州影视高清,http://synology.942dn.cn:4022/udp/239.253.43.73:5146
广州法治高清,http://synology.942dn.cn:4022/udp/239.253.43.74:5146
广州竞赛高清,http://synology.942dn.cn:4022/udp/239.253.43.75:5146
南国都市4K,http://synology.942dn.cn:4022/udp/239.253.43.99:5146
深圳卫视高清,http://synology.942dn.cn:4022/udp/239.77.1.3:5146
深圳卫视高清,http://synology.942dn.cn:4022/udp/239.77.1.148:5146
深圳卫视高清,http://synology.942dn.cn:4022/udp/239.77.0.92:5146
深圳卫视超清,http://synology.942dn.cn:4022/udp/239.77.0.130:5146
深圳都市频道高清,http://synology.942dn.cn:4022/udp/239.77.1.176:5146
深圳都市频道高清,http://synology.942dn.cn:4022/udp/239.77.1.124:5146
深圳电视剧频道高清,http://synology.942dn.cn:4022/udp/239.77.1.177:5146
深圳电视剧频道高清,http://synology.942dn.cn:4022/udp/239.77.1.125:5146
深圳财经生活高清,http://synology.942dn.cn:4022/udp/239.77.1.242:5146
深圳娱乐频道高清,http://synology.942dn.cn:4022/udp/239.77.1.243:5146
深圳体育健康高清,http://synology.942dn.cn:4022/udp/239.77.1.128:5146
深圳体育健康高清,http://synology.942dn.cn:4022/udp/239.77.1.140:5146
深圳少儿频道高清,http://synology.942dn.cn:4022/udp/239.77.1.244:5146
深圳公共频道高清,http://synology.942dn.cn:4022/udp/239.77.1.178:5146
深圳公共频道高清,http://synology.942dn.cn:4022/udp/239.77.1.126:5146
深圳宝安频道高清,http://synology.942dn.cn:4022/udp/239.77.1.67:5146
深圳龙岗频道高清,http://synology.942dn.cn:4022/udp/239.77.1.223:5146
深圳东部频道高清,http://synology.942dn.cn:4022/udp/239.77.1.224:5146
深圳众创TV高清,http://synology.942dn.cn:4022/udp/239.77.1.247:5146
深圳移动电视,http://synology.942dn.cn:4022/udp/239.77.1.175:5146
深圳宜和购物高清,http://synology.942dn.cn:4022/udp/239.77.1.87:5146
韶关新闻综合高清,http://synology.942dn.cn:4022/udp/239.77.0.117:5146
韶关绿色生活高清,http://synology.942dn.cn:4022/udp/239.77.0.119:5146
湛江新闻综合高清,http://synology.942dn.cn:4022/udp/239.77.0.141:5146
湛江公共高清,http://synology.942dn.cn:4022/udp/239.77.0.140:5146
揭阳综合高清,http://synology.942dn.cn:4022/udp/239.77.0.229:5146
揭阳生活高清,http://synology.942dn.cn:4022/udp/239.77.0.251:5146
汕尾新闻综合高清,http://synology.942dn.cn:4022/udp/239.77.0.25:5146
汕尾文化生活高清,http://synology.942dn.cn:4022/udp/239.77.0.187:5146
江门综合高清,http://synology.942dn.cn:4022/udp/239.77.0.201:5146
江门侨乡生活高清,http://synology.942dn.cn:4022/udp/239.77.0.202:5146
江门教育高清,http://synology.942dn.cn:4022/udp/239.77.0.203:5146
HZTV-1高清,http://synology.942dn.cn:4022/udp/239.77.1.232:5146
HZTV-2高清,http://synology.942dn.cn:4022/udp/239.77.1.233:5146
珠海-1高清,http://synology.942dn.cn:4022/udp/239.77.0.155:5146
珠海-2高清,http://synology.942dn.cn:4022/udp/239.77.0.154:5146
肇庆综合高清,http://synology.942dn.cn:4022/udp/239.253.43.1:5146
肇庆生活服务高清,http://synology.942dn.cn:4022/udp/239.253.43.2:5146
河源综合高清,http://synology.942dn.cn:4022/udp/239.253.43.213:5146
河源公共高清,http://synology.942dn.cn:4022/udp/239.253.43.214:5146
清远新闻综合高清,http://synology.942dn.cn:4022/udp/239.253.43.33:5146
清远文旅生活高清,http://synology.942dn.cn:4022/udp/239.253.43.34:5146
云浮综合高清,http://synology.942dn.cn:4022/udp/239.77.0.253:5146
云浮文旅高清,http://synology.942dn.cn:4022/udp/239.77.0.254:5146
茂名综合高清,http://synology.942dn.cn:4022/udp/239.77.0.206:5146
茂名公共高清,http://synology.942dn.cn:4022/udp/239.77.0.207:5146
汕头综合高清,http://synology.942dn.cn:4022/udp/239.77.1.130:5146
汕头综合高清,http://synology.942dn.cn:4022/udp/239.253.43.45:5146
汕头经济生活高清,http://synology.942dn.cn:4022/udp/239.77.1.131:5146
汕头经济生活高清,http://synology.942dn.cn:4022/udp/239.253.43.46:5146
汕头文旅体育高清,http://synology.942dn.cn:4022/udp/239.77.1.132:5146
汕头文旅体育高清,http://synology.942dn.cn:4022/udp/239.253.43.47:5146
佛山公共高清,http://synology.942dn.cn:4022/udp/239.253.43.53:5146
佛山南海高清,http://synology.942dn.cn:4022/udp/239.253.43.54:5146
佛山顺德高清,http://synology.942dn.cn:4022/udp/239.253.43.55:5146
佛山影视高清,http://synology.942dn.cn:4022/udp/239.253.43.56:5146
佛山综合高清,http://synology.942dn.cn:4022/udp/239.253.43.57:5146
东莞新闻综合高清,http://synology.942dn.cn:4022/udp/239.253.43.104:5146
东莞生活资讯高清,http://synology.942dn.cn:4022/udp/239.253.43.105:5146
中山综合高清,http://synology.942dn.cn:4022/udp/239.253.43.62:5146
香山文化高清,http://synology.942dn.cn:4022/udp/239.253.43.63:5146
中山教育高清,http://synology.942dn.cn:4022/udp/239.253.43.64:5146
徐闻综合高清,http://synology.942dn.cn:4022/udp/239.253.43.112:5146

📑 广东触电,#genre#
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
广东经济科教,http://php.jdshipin.com:8880/chudian.php?id=gdjjkj
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
广州综合,http://r.jdshipin.com/iR6Gq
广州南国都市,http://r.jdshipin.com/nWaZO
广州影视,http://r.jdshipin.com/TcKr2

广东卫视,http://tv.328326.com/iptv/cd.php?id=gdws
广东珠江,http://tv.328326.com/iptv/cd.php?id=gdzj
大湾区卫视,http://tv.328326.com/iptv/cd.php?id=nfws
广东影视,http://tv.328326.com/iptv/cd.php?id=gdys
广东民生,http://tv.328326.com/iptv/cd.php?id=gdms
广东新闻,http://tv.328326.com/iptv/cd.php?id=gdxw
广东经济科教,http://tv.328326.com/iptv/cd.php?id=gdjjkj
广东体育,http://tv.328326.com/iptv/cd.php?id=gdty
广东少儿,http://tv.328326.com/iptv/cd.php?id=gdse
嘉佳卡通,http://tv.328326.com/iptv/cd.php?id=jjkt
广东国际,http://tv.328326.com/iptv/cd.php?id=gdgj
广东移动,http://tv.328326.com/iptv/cd.php?id=gdyd
广东综艺4K,http://tv.328326.com/iptv/cd.php?id=gdzy
GRTN文化频道,http://tv.328326.com/iptv/cd.php?id=gdwh
肇庆综合,http://tv.328326.com/iptv/cd.php?id=zqzh
肇庆公共,http://tv.328326.com/iptv/cd.php?id=zqgg
惠州新闻综合,http://tv.328326.com/iptv/cd.php?id=hzxw
清远综合,http://tv.328326.com/iptv/cd.php?id=qyzh
梅州综合,http://tv.328326.com/iptv/cd.php?id=mzzh
河源综合,http://tv.328326.com/iptv/cd.php?id=hyzh
河源公共,http://tv.328326.com/iptv/cd.php?id=hygg
连平台,http://tv.328326.com/iptv/cd.php?id=lpzh
阳江-1,http://tv.328326.com/iptv/cd.php?id=yjtv1
阳江-2,http://tv.328326.com/iptv/cd.php?id=yjtv2
惠东综合,http://tv.328326.com/iptv/cd.php?id=hdzh
开平综合,http://tv.328326.com/iptv/cd.php?id=kpzh
开平生活,http://tv.328326.com/iptv/cd.php?id=kpsh
四惠新闻综合,http://tv.328326.com/iptv/cd.php?id=shzh
广宁综合,http://tv.328326.com/iptv/cd.php?id=gnzh
工布江达县广播电视台,http://tv.328326.com/iptv/cd.php?id=gbjd
化州综合,http://tv.328326.com/iptv/cd.php?id=hzzh
鹤山综合,http://tv.328326.com/iptv/cd.php?id=hszh
廉江综合,http://tv.328326.com/iptv/cd.php?id=ljzh
英德新闻综合,http://tv.328326.com/iptv/cd.php?id=ydxw
清新综合,http://tv.328326.com/iptv/cd.php?id=qxzh
普宁综合,http://tv.328326.com/iptv/cd.php?id=pnzh
紫金综合,http://tv.328326.com/iptv/cd.php?id=zjzh
连州综合,http://tv.328326.com/iptv/cd.php?id=lzzh
阳春综合,http://tv.328326.com/iptv/cd.php?id=yczh
佛冈综合,http://tv.328326.com/iptv/cd.php?id=fgzh
怀集综合,http://tv.328326.com/iptv/cd.php?id=hjzh
惠阳电视台,http://tv.328326.com/iptv/cd.php?id=hytv
信宜综合,http://tv.328326.com/iptv/cd.php?id=xyzh
徐闻综合,http://tv.328326.com/iptv/cd.php?id=xwzh
阳西综合,http://tv.328326.com/iptv/cd.php?id=yxzh
台山台,http://tv.328326.com/iptv/cd.php?id=tstv
遂溪台,http://tv.328326.com/iptv/cd.php?id=sxtv
新会综合,http://tv.328326.com/iptv/cd.php?id=xhzh
罗定综合,http://tv.328326.com/iptv/cd.php?id=ldzh
和平综合,http://tv.328326.com/iptv/cd.php?id=hpzh
东源台,http://tv.328326.com/iptv/cd.php?id=dytv
吴川综合,http://tv.328326.com/iptv/cd.php?id=wczh
乐昌电视台,http://tv.328326.com/iptv/cd.php?id=lctv
潮安综合,http://tv.328326.com/iptv/cd.php?id=cazh
恩平综合,http://tv.328326.com/iptv/cd.php?id=epzh


📑 港•澳•台,#genre#

18台,mitv://generationnexxxt.com:19806/8bf8f53c61944785b13817297101af20
Animax,mitv://generationnexxxt.com:19806/22f75ace87a545aab39a2e4cd244bbad
BBC Earth,mitv://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
BBC Lifestyle,mitv://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
BBC World News,mitv://generationnexxxt.com:19806/ecc7214268ee448ab42b65d9f2e2663a
Bloomberg TV,mitv://generationnexxxt.com:19806/885bb543b9cb4bbeb5bcfe518fb90780
CINEMAX,mitv://generationnexxxt.com:19806/fd7fd316ff5f4ae0a79d274a86483a4f
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
CNBC,mitv://generationnexxxt.com:19806/b642a4ce45734a7190f0acbd8cd462dd
CN卡通频道,mitv://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
Discovery Asia,mitv://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,mitv://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,mitv://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
ELEVEN体育1台,mitv://generationnexxxt.com:19806/fcfde35352d5464f9ed1c711ef2d05b1
ELEVEN体育2台,mitv://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
ELTV生活英语台,mitv://generationnexxxt.com:19806/78c0f08e89a844ef89d6803bce27a827
ETtoday综合台,mitv://generationnexxxt.com:19806/8e1b32241c9d4d079a2df7dc99adb312
EVE,mitv://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
EYE TV旅游台,mitv://generationnexxxt.com:19806/2d426994acef44deb401aa8a4cd5a92e
EYE TV戏剧台,mitv://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
EZTV1台,http://vvlive.eztv.vip:80/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
EZTV2台,http://vvlive.eztv.vip:80/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
EZTV6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
FAIRCHILD 2,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=90352
France24,mitv://generationnexxxt.com:19806/72d5e1665d3e4b729ff9dbd4325e8694
GOODTV好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
GOODTV旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
Hands Up,mitv://generationnexxxt.com:19806/7a79a82b627a417f897895b4adf874aa
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
HITS,mitv://generationnexxxt.com:19806/a65416c2039f4644aeef10da853fb928
HKC 18,mitv://generationnexxxt.com:19806/140377dc9e0848678d614d451d69af9e
HOY TV,mitv://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
HOY资讯台,mitv://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
i-Fun动漫台,mitv://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
J2,mitv://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
j2高清台,http://198.16.100.90:8278/j2_twn/playlist.m3u8?tid=MFCF3274854132748541&ct=19254&tsum=699466c18aac56202ad1d2843fd21032
JET综合台,mitv://generationnexxxt.com:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
KLT-靖天国际台,mitv://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
Lifetime,mitv://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
Love Nature,mitv://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
Mezzo Live,mitv://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
MOMO亲子台,mitv://generationnexxxt.com:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
MTV,mitv://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
NHK新闻资讯台,mitv://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
Nice TV靖天欢乐台,mitv://generationnexxxt.com:19806/439163cf3469473b8ffd582b687991be
Nick Jr.,mitv://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
now财经台,mitv://generationnexxxt.com:19806/88f95058c046453a973e2540701ccb4e
now新闻台,mitv://generationnexxxt.com:19806/d7a5bbf5664945cc8589b36b8434d68d
ROCK Extreme,mitv://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK34,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8#https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
STAR World,mitv://generationnexxxt.com:19806/e60c9c99922d4fed8cfb3a8333f2d360
TechStorm,mitv://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
Thrill,mitv://generationnexxxt.com:19806/1c3c73215afd42558101c3ee65737202
TLC旅游生活,mitv://generationnexxxt.com:19806/621ca70412034f5eb919c1ec03679804
TRACE Sport Stars,mitv://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
TVB CLASSIC,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153503
TVB DRAMA,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153400
TVB JADE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153505
TVB JADE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571187&extension=ts
TVB1,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153396
TVB1,http://line.premiumpowers.net/play/live.php?mac=00:1A:79:73:45:10&extension=ts&stream=153401
TVB1,http://protv.fun/play/live.php?mac=00:1A:79:50:63:9E&stream=153401&extension=ts
TVBS,mitv://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
TVBS欢乐台,mitv://generationnexxxt.com:19806/569aec3edbbc4267bd6f829b3d495d5a
TVBS精采台,mitv://generationnexxxt.com:19806/2089afbec2474359add275658522922f
TVBS新闻台,mitv://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS新聞,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新聞,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVB翡翠台, http://27.36.62.161:8060/live/1350_4500.m3u8?t=w14L5ppGYYzipwiIRQpgdA==&u=17199741419&p=8&pid=&cid=&d=865372026096088&sid=HUhBT6bYQeON36C/HKjifQ==&r=20231213164350&e=20231214164355&nc=5qq1AVumjvtZ&a=7&v=2
TVB翡翠台, http://27.36.62.162:9090/live/1350_4500.m3u8?t=w14L5ppGYYzipwiIRQpgdA==&u=17199741419&p=8&pid=&cid=&d=865372026096088&sid=HUhBT6bYQeON36C/HKjifQ==&r=20231213164350&e=20231214164355&nc=5qq1AVumjvtZ&a=7&v=2&isSuma=1&hlsSessionID=2793077895950291507&srchost=172.16.149.181:8060&gid=q2wgfYFxcq%2F8lnU0Eg12TA%3D%3D
TVB翡翠台,http://198.16.100.90:8278/jade_twn/playlist.m3u8?tid=MA3A7166615971666159&ct=19226&tsum=abeff4c5d0d1ad10147a21ebc6cc5182
TVB翡翠台,http://36.36.200.212:9901/tsfile/live/1008_1.m3u8?key=txiptv&url=tvzb.com
TVB翡翠台,http://47.242.38.45:9999/触电.php?id=fcthd
TVB翡翠台,http://8.218.49.207:9999/gudo.php?id=fcthd
TVB翡翠台,http://cdn.jdshipin.com:8880/gdfc1080p.php
TVB翡翠台,http://r.jdshipin.com/qClQf
TVB翡翠台,http://r.jdshipin.com/qrfbg
TVB翡翠台,mitv://147.135.39.171:9906/657c8f9400023bf0a955b8853ca47814
TVB翡翠台,mitv://147.135.39.171:9906/657c8f940005cf8fa955b96f23e11195
TVB明珠台,http://8.218.49.207:9999/gudo.php?id=mzthd
TVB明珠台,mitv://generationnexxxt.com:19806/9993262cc067418a983f0c7ec18adef9
TVB千禧经典台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
TVB千禧经典台,mitv://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
TVB星河,http://113.117.74.12:8081/hls/135/index.m3u8
TVB星河,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153506
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,https://epg.pw/stream/eee97f3ab8d484adff720fc3c90eb1f280b02264d5d2e3971262bb416aab5767.ctv
TVB星河,mitv://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
TVB星河,http://120.236.57.77:9901/tsfile/live/1005_1.m3u8

TVB娱乐新闻台,mitv://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
tvN,mitv://generationnexxxt.com:19806/5653c9fb655842ee99b4590ff903efe7
ViuTV,mitv://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
ViuTVsix,mitv://generationnexxxt.com:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
Z频道,mitv://generationnexxxt.com:19806/8789d946039740bda334150ac3138166
爱尔达体育1台,mitv://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育1台,mitv://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育2台,mitv://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
爱尔达体育3台,mitv://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
爱尔达体育4台,mitv://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
爱尔达影剧台,mitv://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
澳门-MACAU,mitv://generationnexxxt.com:19806/f9ba8df6f9ed45789e882211735e6414
澳门莲花,mitv://generationnexxxt.com:19806/4c56fbe4e68541a9a759fa269574f98b
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
八大第一台,mitv://generationnexxxt.com:19806/270abff66f5e496fb9c100a0dbca3fe6
八大戏剧台,mitv://generationnexxxt.com:19806/4eec82bd1e634ceab82b90e395116c83
八大优频道,mitv://generationnexxxt.com:19806/7abaa68442ce4ed7ad7c9772fb46eda9
八大娱乐台,mitv://generationnexxxt.com:19806/cea44ead76804413bd48caf76c5c2749
八大综合台,mitv://generationnexxxt.com:19806/6c18a737c1394e59ae5072935d630f40
博斯高球,mitv://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,mitv://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯魅力网,mitv://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯网球台,mitv://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯无限二台,mitv://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯无限台,mitv://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯运动,mitv://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
博斯运动二台,mitv://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
采昌影剧台,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
超视,mitv://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
大爱,mitv://generationnexxxt.com:19806/e89ec8c592484d88bc001e8d8a6c9e31
大爱2台,mitv://generationnexxxt.com:19806/2036b83c58e344c782eb154b233c8c77
东森财经新闻台,mitv://generationnexxxt.com:19806/9193e5efd94f4991ba8bfbc98bdc3f19
东森戏剧台,mitv://generationnexxxt.com:19806/4fae332a68a04f3fa77a158ac1fa4bce
东森新闻台,mitv://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
东森新闻台,mitv://generationnexxxt.com:19806/e1a899eded4d48578084c61957fb8c2b
东森幼幼台,mitv://generationnexxxt.com:19806/baa16215e2224e399f6dc71eb3576ed4
东森综合台,mitv://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
动物星球,mitv://generationnexxxt.com:19806/5b41e724ea8e4e7eb92e3dac95589165
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
非凡商业台,mitv://generationnexxxt.com:19806/0c1ba96949414628ae64fc70c3354e7b
非凡新闻台,mitv://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb1d]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8$IPV6
凤凰香港台,mitv://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb25]:80/wh7f454c46tw2443888236_158039228/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8?icpid=3&RTS=1674369674&from=40&popid=40&hms_devid=2292&prioritypopid=40&vqe=3$IPV6
凤凰中文台,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw1890984412_1778241929/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8?icpid=3&RTS=1674373416&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3$IPV6
凤凰资讯台,mitv://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
佛卫慈悲台,mitv://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
港台电视31,mitv://generationnexxxt.com:19806/e4b56cb972e940ee8be694602294d242
港台电视32,mitv://generationnexxxt.com:19806/9c0a161f9c59476584fe4d8effc125b6
高点综合台,mitv://generationnexxxt.com:19806/462775e2153243fc92adec0793c638d0
公视,mitv://generationnexxxt.com:19806/5bc9388122b840f1abd2ff73c85049a6
公视3台,mitv://generationnexxxt.com:19806/95f2ed538e044aac891abfe6a9ce6ba7
国家地理频道,mitv://generationnexxxt.com:19806/37a44d0af7634364a91f2fb8d9b9cf9b
国兴卫视,mitv://generationnexxxt.com:19806/18aaee00d2af442ebb4592e15f7b2a20
韩国娱乐台,mitv://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
好消息,mitv://generationnexxxt.com:19806/febf2282369d409d92d68514b72fc433
好消息2台,mitv://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
华视,mitv://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
华视,mitv://generationnexxxt.com:19806/761bc3c0662247d18b0db4da8070b7f4
华视新闻,mitv://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
寰宇新闻台,mitv://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
寰宇新闻台湾台,mitv://generationnexxxt.com:19806/ca27b65855704124be186aa0e5127c24
黄金翡翠台,mitv://generationnexxxt.com:19806/864714d6ebe847edaa948e9104107f12
靖天卡通台,mitv://generationnexxxt.com:19806/0e27e5f319264b609ec810e126edf969
靖天日本台,mitv://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
靖天戏剧台,mitv://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖天育乐台,mitv://generationnexxxt.com:19806/d67fd6c2e7c44e17b9e86d9073f2930e
靖天资讯台,mitv://generationnexxxt.com:19806/5c9d432112fd4d4e92263a34415293fa
靖天综合台,mitv://generationnexxxt.com:19806/ed2e3f294dcc40c1b72aba372fbed64d
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/1279fb2d1ae14676a31b2e5b38a2cd57
